"id";"itemTime";"trial.";"condition";"value";"access";"observation";"answer";"RT";"language";"comments";"engagement";"difficulty"
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";1;"none";105;10;5;"probablyNot";1935;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";2;"high";42;4;2;"possibly";3925;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";3;"high";41;4;1;"possibly";1365;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";4;"low";82;8;2;"probably";1766;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";5;"high";20;2;0;"probablyNot";2088;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";6;"low";80;8;0;"probably";2021;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";7;"low";84;8;4;"probablyNot";2063;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";8;"none";103;10;3;"probablyNot";1449;"English";NA;5;5
"d11f5c4ac8eb98ca9c39c1fa0939ff01213125334ed2b100378ee735703eacd6";"1,48771E+12";9;"none";102;10;2;"possibly";1927;"English";NA;5;5
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";1;"low";80;8;0;"probably";3003;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";2;"none";108;10;8;"probably";1948;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";3;"high";22;2;2;"possibly";1765;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";4;"low";86;8;6;"possibly";1645;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";5;"none";103;10;3;"possibly";1495;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";6;"none";107;10;7;"possibly";1472;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";7;"low";82;8;2;"possibly";1556;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";8;"high";43;4;3;"certainlyNot";1841;"English";NA;10;2
"e7b2027002d40b95df38fef8d159b6286fd826a121a6e1371bbf4780b2dc703e";"1,48774E+12";9;"high";20;2;0;"probably";1810;"English";NA;10;2
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";1;"none";108;10;8;"probably";17227;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";2;"none";102;10;2;"probablyNot";12371;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";3;"low";86;8;6;"probably";24729;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";4;"high";41;4;1;"probablyNot";8646;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";5;"low";84;8;4;"possibly";7098;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";6;"low";88;8;8;"certainly";13860;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";7;"high";43;4;3;"probably";5308;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";8;"high";22;2;2;"possibly";9150;"English";"That was fun and interesting!";10;0
"95889809c186e240b79e4dfc845b51aa9982f65bb5ae8ad8407944031eea9696";"1,48771E+12";9;"none";103;10;3;"probablyNot";10765;"English";"That was fun and interesting!";10;0
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";1;"high";43;4;3;"possibly";12344;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";2;"low";86;8;6;"probably";8197;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";3;"high";42;4;2;"probablyNot";4502;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";4;"none";102;10;2;"certainlyNot";2805;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";5;"none";107;10;7;"probably";4028;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";6;"high";22;2;2;"possibly";3225;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";7;"low";88;8;8;"certainly";2836;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";8;"low";80;8;0;"certainlyNot";2538;"English";NA;10;6
"6aa3d00ae919d8934f8aa2b8467539e5f09750c4cf7453eb3df53c2c9a1b17a4";"1,48771E+12";9;"none";103;10;3;"probablyNot";2341;"English";NA;10;6
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";1;"low";88;8;8;"probably";10773;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";2;"none";108;10;8;"probably";18822;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";3;"high";22;2;2;"possibly";6493;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";4;"high";43;4;3;"possibly";8227;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";5;"none";107;10;7;"probably";5897;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";6;"none";105;10;5;"possibly";9381;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";7;"low";80;8;0;"probablyNot";6911;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";8;"low";86;8;6;"possibly";9661;"English";NA;10;2
"1c7ce23c12c8f9cf4d0c078acf3b6d28ac46cae771a9d963947888cda9daa77d";"1,48771E+12";9;"high";20;2;0;"probablyNot";6353;"English";NA;10;2
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";1;"none";103;10;3;"probablyNot";17515;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";2;"none";105;10;5;"possibly";5238;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";3;"high";20;2;0;"possibly";8343;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";4;"low";86;8;6;"probably";8335;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";5;"none";108;10;8;"probably";8231;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";6;"high";43;4;3;"possibly";5039;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";7;"high";42;4;2;"possibly";3231;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";8;"low";88;8;8;"probably";4223;"English";NA;7;0
"8396e3c12d47f0f38f09a4bfffa842d6b4c01808f3ce9199d809275892f84962";"1,48772E+12";9;"low";82;8;2;"probablyNot";4815;"English";NA;7;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";1;"low";82;8;2;"probablyNot";20412;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";2;"none";107;10;7;"probably";21314;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";3;"none";102;10;2;"probablyNot";10069;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";4;"low";88;8;8;"certainly";3671;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";5;"low";84;8;4;"possibly";8368;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";6;"high";43;4;3;"possibly";10392;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";7;"high";22;2;2;"probably";5536;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";8;"none";103;10;3;"probablyNot";36861;"English";"Interesting task! Love you guys. Mwah";9;0
"0e63f3f8891a619d93276103551455759c7ea324d85d2e714d843ad56096db1a";"1,48771E+12";9;"high";41;4;1;"probablyNot";7305;"English";"Interesting task! Love you guys. Mwah";9;0
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";1;"high";43;4;3;"probably";14975;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";2;"none";102;10;2;"probablyNot";16021;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";3;"none";105;10;5;"possibly";22681;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";4;"low";82;8;2;"probablyNot";9205;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";5;"low";86;8;6;"probably";5982;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";6;"high";41;4;1;"probablyNot";9256;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";7;"low";80;8;0;"certainlyNot";9353;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";8;"none";108;10;8;"probably";7057;"English";NA;6;1
"915ce8ac1853839d02ed2604f33b8e63fb5cfff03659b6ee88263a87621fb434";"1,48772E+12";9;"high";42;4;2;"possibly";10641;"English";NA;6;1
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";1;"none";103;10;3;"probablyNot";18736;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";2;"high";42;4;2;"possibly";3924;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";3;"high";41;4;1;"probablyNot";6284;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";4;"none";102;10;2;"probablyNot";3837;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";5;"high";22;2;2;"certainly";3044;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";6;"low";86;8;6;"probably";8453;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";7;"low";84;8;4;"possibly";3831;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";8;"low";80;8;0;"certainlyNot";2622;"Turkish";NA;6;3
"b7e9abf95e020a7afe4ad284007415e9fc6599a700379a7a27a9443a5bfd5d61";"1,48776E+12";9;"none";108;10;8;"probably";3116;"Turkish";NA;6;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";1;"low";84;8;4;"possibly";7756;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";2;"high";22;2;2;"probably";5151;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";3;"high";43;4;3;"probably";3406;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";4;"high";20;2;0;"probablyNot";7966;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";5;"none";108;10;8;"probably";14160;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";6;"low";80;8;0;"probablyNot";3799;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";7;"none";103;10;3;"probablyNot";5127;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";8;"low";88;8;8;"probably";3904;"English";NA;10;3
"f34cf303b2540a999c3440fd329754d1c28dd47270b9f189842385a031285c6b";"1,48771E+12";9;"none";105;10;5;"possibly";5423;"English";NA;10;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";1;"high";43;4;3;"possibly";16273;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";2;"low";80;8;0;"probablyNot";7230;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";3;"low";86;8;6;"possibly";4611;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";4;"none";105;10;5;"possibly";4222;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";5;"low";84;8;4;"probablyNot";8636;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";6;"high";42;4;2;"probablyNot";4181;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";7;"none";103;10;3;"probablyNot";4105;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";8;"none";108;10;8;"probably";4016;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"cf1f1e17d25573cdf8c3a48820e14a08a43f6907738f11afbdbc970a56db3a28";"1,48785E+12";9;"high";20;2;0;"certainlyNot";6176;"English";"The study was interesting, thank you for giving me the opportunity to take part.";8;3
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";1;"high";41;4;1;"probablyNot";12195;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";2;"low";84;8;4;"possibly";7318;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";3;"none";103;10;3;"probablyNot";5709;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";4;"low";82;8;2;"probablyNot";6454;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";5;"low";88;8;8;"certainly";5390;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";6;"none";105;10;5;"possibly";3941;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";7;"high";42;4;2;"possibly";4814;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";8;"none";107;10;7;"probably";6015;"English";"No";8;1
"d5b26b2d4283cb2b3913cad7d5db1a35be7e61df16390e1c24ed501a157e5201";"1,48781E+12";9;"high";20;2;0;"possibly";3950;"English";"No";8;1
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";1;"none";105;10;5;"possibly";10936;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";2;"none";108;10;8;"probably";6476;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";3;"high";20;2;0;"probablyNot";5185;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";4;"none";107;10;7;"probably";4010;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";5;"low";88;8;8;"probably";2621;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";6;"high";42;4;2;"possibly";5564;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";7;"low";86;8;6;"probably";5069;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";8;"low";80;8;0;"certainlyNot";6721;"english";NA;8;0
"b2e602d0506e70ce1399b3852465a401ace8041f2131cac45a20a87aa11a46f0";"1,48781E+12";9;"high";41;4;1;"probablyNot";4410;"english";NA;8;0
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";1;"low";88;8;8;"certainly";4755;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";2;"high";42;4;2;"possibly";2975;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";3;"none";103;10;3;"probablyNot";3070;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";4;"high";20;2;0;"certainlyNot";2303;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";5;"high";22;2;2;"certainly";2992;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";6;"low";86;8;6;"probably";2336;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";7;"none";102;10;2;"probablyNot";2701;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";8;"low";82;8;2;"probablyNot";2559;"English";NA;9;5
"f42d480f355825a27c1807978f619f713679ecc6a648b46543a4d44ddd1d201c";"1,4878E+12";9;"none";107;10;7;"probably";2447;"English";NA;9;5
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";1;"high";22;2;2;"possibly";11143;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";2;"none";103;10;3;"probablyNot";9451;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";3;"low";82;8;2;"probablyNot";6696;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";4;"none";108;10;8;"probably";7767;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";5;"high";41;4;1;"probablyNot";7330;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";6;"low";86;8;6;"probably";8383;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";7;"low";88;8;8;"probably";3689;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";8;"none";105;10;5;"possibly";16273;"English";"Everything worked great, thanks!";10;0
"becd3e44eecaa9d8fc2c7b690ac633b676e9bded671e08465be1e059753ec27d";"1,48781E+12";9;"high";43;4;3;"probably";4365;"English";"Everything worked great, thanks!";10;0
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";1;"low";84;8;4;"possibly";15111;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";2;"none";107;10;7;"probably";8389;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";3;"high";42;4;2;"certainlyNot";8610;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";4;"high";43;4;3;"probablyNot";3650;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";5;"low";86;8;6;"possibly";8037;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";6;"high";20;2;0;"certainlyNot";4052;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";7;"low";82;8;2;"certainlyNot";7355;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";8;"none";108;10;8;"probably";3626;"English";NA;10;3
"f633cd3f307ff6af1d6dcd0cf3bc7fd3b6390e55c81e36715f5facb9ae3c2fca";"1,48786E+12";9;"none";103;10;3;"probablyNot";4319;"English";NA;10;3
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";1;"high";42;4;2;"possibly";11414;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";2;"none";107;10;7;"probably";9449;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";3;"low";82;8;2;"probablyNot";8400;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";4;"low";88;8;8;"certainly";5751;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";5;"high";43;4;3;"possibly";12966;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";6;"none";105;10;5;"possibly";22901;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";7;"high";41;4;1;"probablyNot";5085;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";8;"low";86;8;6;"probably";9315;"English";NA;7;0
"3e61bb4625227afe09e972aaf66d10d065306a5eaceffae62486cb34cb3df73c";"1,4878E+12";9;"none";108;10;8;"probably";6161;"English";NA;7;0
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";1;"none";102;10;2;"probablyNot";10248;"English";"I think it has to be 100% to be certain ";9;2
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";2;"low";84;8;4;"possibly";4814;"English";"I think it has to be 100% to be certain ";9;2
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";3;"high";41;4;1;"probablyNot";4296;"English";"I think it has to be 100% to be certain ";9;2
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";4;"high";43;4;3;"possibly";8076;"English";"I think it has to be 100% to be certain ";9;2
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";5;"none";107;10;7;"probably";7271;"English";"I think it has to be 100% to be certain ";9;2
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";6;"none";108;10;8;"probably";14816;"English";"I think it has to be 100% to be certain ";9;2
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";7;"low";88;8;8;"probably";5145;"English";"I think it has to be 100% to be certain ";9;2
"e1f3e406c30f5f48101e7b29e0142aa67c0a10eec0b7b897d7ec7b252e418109";"1,48788E+12";8;"high";22;2;2;"possibly";3008;"English";"I think it has to be 100% to be certain ";9;2
