"id","itemTime","trialnumber","value","access","observation","answer1","answer2","RT","language","comments","engagement","difficulty"
"ef69af297f77661a72cdcc471e72972d07ae852a40391c51743476bc02521198",1456282932379,7,102,10,2,"is_probably","likely",5324,"English","I enjoyed doing this task","5",3
"ef69af297f77661a72cdcc471e72972d07ae852a40391c51743476bc02521198",1456282937237,8,43,4,3,"is_probably","unlikely",4856,"English","I enjoyed doing this task","5",3
"ef69af297f77661a72cdcc471e72972d07ae852a40391c51743476bc02521198",1456282941914,9,80,8,0,"is_certainly","likely",4676,"English","I enjoyed doing this task","5",3
"ef69af297f77661a72cdcc471e72972d07ae852a40391c51743476bc02521198",1456282947195,10,84,8,4,"might_be","possible",5279,"English","I enjoyed doing this task","5",3
"ef69af297f77661a72cdcc471e72972d07ae852a40391c51743476bc02521198",1456282953315,11,105,10,5,"might_be","likely",6118,"English","I enjoyed doing this task","5",3
"ef69af297f77661a72cdcc471e72972d07ae852a40391c51743476bc02521198",1456283030918,12,107,10,7,"is_probably","unlikely",77601,"English","I enjoyed doing this task","5",3
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259608710,1,88,8,8,"might_be","possible",21570,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259631709,2,20,2,0,"is","unlikely",22997,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259644181,3,103,10,3,"is","unlikely",12471,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259651885,4,82,8,2,"is","unlikely",7704,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259658317,5,102,10,2,"is","unlikely",6431,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259665540,6,41,4,1,"is","unlikely",7222,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259669685,7,86,8,6,"is","probable",4144,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259676117,8,84,8,4,"is","possible",6431,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259684700,9,105,10,5,"is","possible",8582,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259688861,10,80,8,0,"is","unlikely",4160,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259693517,11,43,4,3,"is","likely",4655,"English","Thank you!","9",0
"81c99f625d4ef2f105d26ff252dd39ec7797d682e4474d7021c3ebedc6b1b87e",1456259698548,12,107,10,7,"is","likely",5030,"English","Thank you!","9",0
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259577639,1,20,2,0,"is_probably","possible",17054,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259583668,2,105,10,5,"might_be","probable",6023,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259586696,3,41,4,1,"might_be","possible",3023,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259611323,4,103,10,3,"is_probably","possible",24623,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259613722,5,43,4,3,"is_probably","possible",2394,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259616415,6,84,8,4,"might_be","probable",2689,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259619938,7,82,8,2,"might_be","likely",3520,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259622598,8,108,10,8,"might_be","possible",2656,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259629595,9,102,10,2,"is_probably","possible",6994,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259633745,10,80,8,0,"is_certainly","probable",4144,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259639136,11,88,8,8,"is_probably","unlikely",5387,"english","Thanks","10",2
"d0ed7f8000b2f91aa44093a08530f6e22f2b5b97e17525fff29f15e8b3ddd81b",1456259642917,12,107,10,7,"might_be","probable",3778,"english","Thanks","10",2
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332569371,1,105,10,5,"is_certainly","possible",31140,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332590998,2,22,2,2,"might_be","possible",21623,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332633093,3,102,10,2,"is","unlikely",42090,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332640928,4,108,10,8,"is_certainly","likely",7831,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332657134,5,43,4,3,"might_be","possible",16203,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332669782,6,84,8,4,"is_certainly","possible",12643,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332688531,7,20,2,0,"is","possible",18745,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332698098,8,103,10,3,"might_be","unlikely",9563,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332706136,9,42,4,2,"is","possible",8034,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332730353,10,88,8,8,"is_certainly","probable",24214,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332738080,11,107,10,7,"is","probable",7723,"English","Thanks! ","8",0
"22ce81b74e1a3bb6893715bd6349f4bc5851534596bb547cc0f7729e5c43e88b",1456332744795,12,82,8,2,"is","unlikely",6711,"English","Thanks! ","8",0
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259852617,1,108,10,8,"is_certainly","likely",20602,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259866432,2,22,2,2,"might_be","possible",13811,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259876977,3,41,4,1,"is_probably","unlikely",10544,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259883281,4,43,4,3,"is_probably","likely",6302,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259890737,5,107,10,7,"is_certainly","likely",7455,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259896937,6,103,10,3,"is_probably","unlikely",6199,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259928264,7,80,8,0,"is_certainly","unlikely",31326,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259934201,8,88,8,8,"is_certainly","likely",5935,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259940464,9,86,8,6,"is_certainly","probable",6261,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259948720,10,105,10,5,"might_be","possible",8254,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259961969,11,42,4,2,"might_be","probable",13246,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"78b35f24248815b4d89666d3d0f4f1528ab0743b8e0ca94fd97cfadc616c92c7",1456259970024,12,102,10,2,"might_be","unlikely",8051,"eNGLISH","All instructions were clear and very easy to understand.","10",6
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260577812,1,80,8,0,"might_be","unlikely",21110,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260587704,2,43,4,3,"might_be","likely",9891,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260683284,3,42,4,2,"might_be","unlikely",95576,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260727387,4,105,10,5,"is_certainly","unlikely",44100,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260744892,5,107,10,7,"is","unlikely",17496,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260758074,6,102,10,2,"is_probably","unlikely",13178,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260771825,7,84,8,4,"is_certainly","unlikely",13749,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260784104,8,22,2,2,"might_be","possible",12277,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260791080,9,103,10,3,"is_probably","possible",6974,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260806714,10,20,2,0,"might_be","unlikely",15631,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260816989,11,88,8,8,"is","unlikely",10272,"English","none","5",5
"67eb98c1f7aeb90d7910b3e1bbbf7ba92340db63cde98689eceda4cd8c1e6bbf",1456260826030,12,108,10,8,"is","unlikely",9039,"English","none","5",5
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259732333,1,43,4,3,"is_probably","likely",19366,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259741722,2,107,10,7,"is_certainly","possible",9385,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259750602,3,41,4,1,"is_probably","unlikely",8878,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259757116,4,103,10,3,"is","unlikely",6512,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259766998,5,108,10,8,"is","likely",9881,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259776950,6,80,8,0,"is_certainly","unlikely",9950,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259788482,7,82,8,2,"is_probably","unlikely",11531,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259803365,8,22,2,2,"might_be","unlikely",14881,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259807591,9,20,2,0,"might_be","unlikely",4222,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259815411,10,88,8,8,"is","likely",7819,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259822314,11,42,4,2,"might_be","possible",6902,"English","No comment","8",3
"6a1c5e34e64b904e16eee5f11cc22b3548e2f66cba184892dbba2c0308506321",1456259830745,12,86,8,6,"is_probably","likely",8429,"English","No comment","8",3
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259808355,1,88,8,8,"is","unlikely",34271,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259825907,2,84,8,4,"is","possible",17547,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259841446,3,80,8,0,"is","likely",15524,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259866496,4,102,10,2,"is","unlikely",25050,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259881367,5,105,10,5,"is","possible",14870,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259903363,6,43,4,3,"is","possible",21996,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259923489,7,86,8,6,"is","probable",20111,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259939028,8,107,10,7,"is","likely",15539,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259954865,9,108,10,8,"is","likely",15837,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259967433,10,42,4,2,"is","possible",12568,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259980285,11,20,2,0,"is","unlikely",12852,"English",NA,"10",2
"8876396628e6c79aab2ed8cb5a9c158a5b145a6ca46882c55dd32cdd7ae65193",1456259992621,12,82,8,2,"is","unlikely",12336,"English",NA,"10",2
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204563879,1,20,2,0,"is_probably","likely",13901,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204568925,2,84,8,4,"might_be","likely",5042,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204582968,3,102,10,2,"is","unlikely",14043,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204589024,4,22,2,2,"is_probably","possible",6049,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204592852,5,42,4,2,"might_be","probable",3826,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204599392,6,82,8,2,"is","unlikely",6540,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204603212,7,86,8,6,"is","probable",3820,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204606382,8,107,10,7,"is","likely",3170,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204609884,9,103,10,3,"is","unlikely",3502,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204614141,10,105,10,5,"might_be","likely",4255,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204619158,11,88,8,8,"is","likely",5001,"English","No","10",0
"f9a993892cefc51eca470adf2a9466e8618de4cc9049612fc04f46b756625e4d",1456204623832,12,41,4,1,"is_probably","unlikely",4674,"English","No","10",0
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169559537,1,82,8,2,"is","possible",23717,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169592241,2,107,10,7,"is","possible",32694,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169606587,3,22,2,2,"is","possible",14336,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169619458,4,80,8,0,"is","possible",12864,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169626653,5,88,8,8,"is","possible",7192,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169634730,6,41,4,1,"is","possible",8077,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169644940,7,105,10,5,"is","probable",10210,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169653045,8,43,4,3,"is","possible",8095,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169661525,9,86,8,6,"is","possible",8470,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169668124,10,103,10,3,"is","possible",6589,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169676128,11,108,10,8,"is","possible",7994,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"a9f1b668edb3be6ac008ca8333a0d3517f28cc746540512072e9ce70976449ea",1456169684602,12,20,2,0,"is","possible",8470,"English","Always a 50/50 chance unless all the balls are drawn and are all the same color","7",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283804974,1,84,8,4,"is_probably","possible",31887,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283845396,2,103,10,3,"is","unlikely",40413,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283857045,3,41,4,1,"is","likely",11616,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283871060,4,105,10,5,"is_probably","possible",13991,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283883483,5,80,8,0,"is_certainly","unlikely",12414,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283893877,6,108,10,8,"is_certainly","likely",10386,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283904748,7,107,10,7,"is","possible",10860,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283916767,8,22,2,2,"is","unlikely",12009,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283931520,9,102,10,2,"is","unlikely",14746,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283940632,10,88,8,8,"is_certainly","likely",9105,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283949860,11,82,8,2,"is","possible",9221,"english","none","9",2
"b57d539ff9c0898d365c49043777ceec5ed3faa4ab45199d29ae7c4d7c7ae6d9",1456283962506,12,20,2,0,"is","probable",12633,"english","none","9",2
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172854726,1,82,8,2,"is","unlikely",22065,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172885903,2,88,8,8,"is_certainly","likely",31169,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172903368,3,22,2,2,"might_be","likely",17457,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172920399,4,108,10,8,"is","probable",17024,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172937921,5,80,8,0,"is_certainly","unlikely",17514,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172951418,6,105,10,5,"might_be","possible",13489,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172964313,7,103,10,3,"is","unlikely",12887,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172977683,8,86,8,6,"might_be","likely",13363,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172984433,9,42,4,2,"is","possible",6743,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456172998348,10,43,4,3,"is_probably","possible",13906,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456173004369,11,41,4,1,"is_probably","unlikely",6015,"English","Interesting and enjoyable, good luck with your research!","9",1
"28292b2dbee4fb85b572d420c2b6c4b7149bd06faa3f5844a3007ebb2f611dec",1456173011951,12,107,10,7,"is","likely",7576,"English","Interesting and enjoyable, good luck with your research!","9",1
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170092363,1,82,8,2,"is","unlikely",10470,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170097673,2,80,8,0,"is","unlikely",5310,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170101856,3,41,4,1,"is","unlikely",4183,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170117067,4,43,4,3,"is_probably","probable",15211,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170121845,5,88,8,8,"is_certainly","likely",4771,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170128474,6,102,10,2,"is","unlikely",6629,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170132816,7,108,10,8,"is_probably","probable",4342,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170136307,8,107,10,7,"is_probably","probable",3491,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170140125,9,86,8,6,"is","probable",3818,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170173400,10,84,8,4,"is_probably","probable",33275,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170179698,11,22,2,2,"is_certainly","likely",6298,"English",NA,"10",3
"bcab72f10c5f305b486d1007574d21d6e2660fc25b2fb7bdee22ad43ee6dac4e",1456170183963,12,103,10,3,"is","probable",4264,"English",NA,"10",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176388076,1,42,4,2,"might_be","likely",7381,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176391434,2,22,2,2,"might_be","probable",3352,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176398655,3,105,10,5,"might_be","unlikely",7216,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176403360,4,102,10,2,"is_probably","possible",4701,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176407131,5,82,8,2,"is","unlikely",3767,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176411816,6,103,10,3,"is","unlikely",4680,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176414319,7,86,8,6,"is","possible",2499,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176416726,8,88,8,8,"might_be","likely",2401,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176419006,9,41,4,1,"might_be","unlikely",2276,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176422422,10,107,10,7,"is","probable",3412,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176425016,11,84,8,4,"might_be","unlikely",2589,"english",NA,"3",3
"ebb611563cdbd845d2abb9adb70f4acbc3f9b45f68e2041cb532d67c8ee68d7a",1456176433046,12,20,2,0,"is_certainly","unlikely",8026,"english",NA,"3",3
